sysid,sysname,year,assigned_month,yr_mo_d,sum_min,num_trip,sysname_alt
1,"Blue Bikes (Boston, MA)",2019,8,8/16/2019 0:00,198191,11547,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/17/2019 0:00,197243,9194,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/18/2019 0:00,171726,8366,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/19/2019 0:00,143346,9411,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/20/2019 0:00,185338,11473,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/21/2019 0:00,141718,9530,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/22/2019 0:00,175174,11242,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/23/2019 0:00,175063,10748,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/24/2019 0:00,222167,9868,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/25/2019 0:00,164532,8268,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/26/2019 0:00,174696,10877,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/27/2019 0:00,180205,11799,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/28/2019 0:00,102768,7574,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/29/2019 0:00,185349,11984,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/30/2019 0:00,196840,11620,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,8,8/31/2019 0:00,201693,9261,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/1/2019 0:00,226201,9651,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/2/2019 0:00,137990,6873,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/3/2019 0:00,203527,13310,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/4/2019 0:00,168849,11793,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/5/2019 0:00,198069,13605,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/6/2019 0:00,193237,12830,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/7/2019 0:00,178620,9599,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/8/2019 0:00,210986,10655,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/9/2019 0:00,193310,13129,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/10/2019 0:00,184187,13069,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/11/2019 0:00,193667,13617,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/12/2019 0:00,136721,10576,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/13/2019 0:00,197231,13037,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/14/2019 0:00,153901,8705,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/15/2019 0:00,213257,10822,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/16/2019 0:00,184352,12837,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/17/2019 0:00,189966,13366,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/18/2019 0:00,182985,13251,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/19/2019 0:00,191717,13498,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/20/2019 0:00,223329,14152,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/21/2019 0:00,251586,12262,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/22/2019 0:00,221944,11252,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/23/2019 0:00,187377,13196,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/24/2019 0:00,186364,13378,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/25/2019 0:00,182276,13482,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/26/2019 0:00,145992,10899,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/27/2019 0:00,208207,13904,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/28/2019 0:00,245966,11838,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/29/2019 0:00,206336,10617,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,9/30/2019 0:00,161379,11975,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/1/2019 0:00,161242,12141,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/2/2019 0:00,113423,9064,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/3/2019 0:00,144038,11474,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/4/2019 0:00,156905,11707,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,9,10/5/2019 0:00,167524,9254,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/6/2019 0:00,143529,8566,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/7/2019 0:00,154709,11435,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/8/2019 0:00,144435,11344,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/9/2019 0:00,108420,9139,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/10/2019 0:00,114515,9433,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/11/2019 0:00,68674,5729,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/12/2019 0:00,108732,6682,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/13/2019 0:00,210613,9837,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/14/2019 0:00,165956,9964,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/15/2019 0:00,163031,11716,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/16/2019 0:00,143953,10920,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/17/2019 0:00,113198,9214,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/18/2019 0:00,154010,10919,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/19/2019 0:00,201751,9973,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/20/2019 0:00,171877,8895,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/21/2019 0:00,165177,11631,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/22/2019 0:00,137684,10595,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/23/2019 0:00,134937,10163,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/24/2019 0:00,165068,12125,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/25/2019 0:00,165879,11823,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/26/2019 0:00,182204,9655,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/27/2019 0:00,28200,2155,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/28/2019 0:00,112990,9043,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/29/2019 0:00,132768,10500,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/30/2019 0:00,130378,10289,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,10/31/2019 0:00,111274,8714,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,11/1/2019 0:00,140996,10447,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,10,11/2/2019 0:00,151356,8553,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/3/2019 0:00,123356,7188,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/4/2019 0:00,126612,9876,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/5/2019 0:00,100731,8239,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/6/2019 0:00,129364,10348,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/7/2019 0:00,95237,7645,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/8/2019 0:00,81193,6736,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/9/2019 0:00,74042,4841,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/10/2019 0:00,93052,5753,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/11/2019 0:00,97046,7824,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/12/2019 0:00,73587,6454,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/13/2019 0:00,66108,5915,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/14/2019 0:00,83551,7011,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/15/2019 0:00,105094,8399,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/16/2019 0:00,67999,4855,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/17/2019 0:00,54486,3998,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/18/2019 0:00,54904,4684,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/19/2019 0:00,73753,6154,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/20/2019 0:00,60735,5099,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/21/2019 0:00,106283,8366,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/22/2019 0:00,85718,6954,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/23/2019 0:00,87984,5447,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/24/2019 0:00,18003,1424,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/25/2019 0:00,100786,7875,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/26/2019 0:00,111627,8349,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/27/2019 0:00,71092,5578,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/28/2019 0:00,20932,1447,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/29/2019 0:00,34515,2544,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,11,11/30/2019 0:00,28358,2167,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/1/2019 0:00,22160,1754,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/2/2019 0:00,20811,1789,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/3/2019 0:00,21200,1678,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/4/2019 0:00,52983,4407,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/5/2019 0:00,69291,5758,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/6/2019 0:00,59323,4865,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/7/2019 0:00,42839,3250,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/8/2019 0:00,37705,2941,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/9/2019 0:00,39301,3332,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/10/2019 0:00,72128,5817,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/11/2019 0:00,49290,4021,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/12/2019 0:00,62562,5244,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/13/2019 0:00,60798,4961,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/14/2019 0:00,37957,2781,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/15/2019 0:00,42152,3227,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/16/2019 0:00,57849,5021,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/17/2019 0:00,23714,1887,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/18/2019 0:00,49489,4019,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/19/2019 0:00,33386,2988,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/20/2019 0:00,33585,2920,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/21/2019 0:00,22295,1655,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/22/2019 0:00,22593,1642,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/23/2019 0:00,41656,3086,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/24/2019 0:00,23194,1696,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/25/2019 0:00,15951,790,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/26/2019 0:00,27230,1817,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/27/2019 0:00,30058,2155,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/28/2019 0:00,38866,2138,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/29/2019 0:00,30282,1788,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/30/2019 0:00,7487,660,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2019,12,12/31/2019 0:00,22018,1803,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/1/2020 0:00,23886,1531,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/2/2020 0:00,48645,3750,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/3/2020 0:00,54444,4318,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/4/2020 0:00,18002,1446,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/5/2020 0:00,24751,1914,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/6/2020 0:00,53757,4501,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/7/2020 0:00,60822,5066,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/8/2020 0:00,55030,4644,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/9/2020 0:00,47755,4076,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/10/2020 0:00,63251,5057,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/11/2020 0:00,103239,5279,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/12/2020 0:00,104472,4922,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/13/2020 0:00,54622,4628,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/14/2020 0:00,64888,5475,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/15/2020 0:00,75893,5975,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/16/2020 0:00,49201,4261,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/17/2020 0:00,33021,3052,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/18/2020 0:00,16845,1475,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/19/2020 0:00,21616,1651,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/20/2020 0:00,23917,2110,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/21/2020 0:00,46539,3957,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/22/2020 0:00,56532,4708,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/23/2020 0:00,63344,5278,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/24/2020 0:00,68304,5316,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/25/2020 0:00,34171,2440,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/26/2020 0:00,58251,3674,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/27/2020 0:00,69381,5785,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/28/2020 0:00,66969,5617,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/29/2020 0:00,65173,5572,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/30/2020 0:00,59926,5181,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,1/31/2020 0:00,70455,5536,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,1,2/1/2020 0:00,48053,3454,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/2/2020 0:00,49387,3650,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/3/2020 0:00,74348,6143,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/4/2020 0:00,76529,6405,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/5/2020 0:00,75345,6222,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/6/2020 0:00,37413,3321,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/7/2020 0:00,40920,3523,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/8/2020 0:00,35281,2818,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/9/2020 0:00,33660,2709,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/10/2020 0:00,48601,4279,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/11/2020 0:00,51333,4439,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/12/2020 0:00,76425,6434,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/13/2020 0:00,50967,4391,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/14/2020 0:00,50258,4382,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/15/2020 0:00,28820,2290,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/16/2020 0:00,39572,2886,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/17/2020 0:00,58594,4109,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/18/2020 0:00,41221,3588,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/19/2020 0:00,67993,5705,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/20/2020 0:00,56392,5056,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/21/2020 0:00,49710,4462,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/22/2020 0:00,60421,3946,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/23/2020 0:00,94816,5034,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/24/2020 0:00,98815,7126,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/25/2020 0:00,83166,6689,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/26/2020 0:00,79970,6486,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/27/2020 0:00,53232,4647,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/28/2020 0:00,64496,5408,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,2,2/29/2020 0:00,43855,3236,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/1/2020 0:00,36168,2799,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/2/2020 0:00,76914,6075,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/3/2020 0:00,101185,7616,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/4/2020 0:00,78866,6561,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/5/2020 0:00,92310,7139,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/6/2020 0:00,71126,5700,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/7/2020 0:00,35982,2468,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/8/2020 0:00,68210,4101,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/9/2020 0:00,145674,8616,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/10/2020 0:00,112864,7825,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/11/2020 0:00,91700,6767,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/12/2020 0:00,73114,5396,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/13/2020 0:00,46287,3275,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/14/2020 0:00,81128,3921,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/15/2020 0:00,63048,2966,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/16/2020 0:00,33045,2229,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/17/2020 0:00,25837,1700,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/18/2020 0:00,54147,2607,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/19/2020 0:00,11612,787,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/20/2020 0:00,58753,2599,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/21/2020 0:00,75049,2609,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/22/2020 0:00,33244,1387,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/23/2020 0:00,10193,659,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/24/2020 0:00,26919,1298,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/25/2020 0:00,19633,1083,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/26/2020 0:00,36595,1585,"Boston Metro, MA (Blue Bikes)"
1,"Blue Bikes (Boston, MA)",2020,3,3/27/2020 0:00,56460,2157,"Boston Metro, MA (Blue Bikes)"
